Date,Time,Year,Month,Hour,Holiday,Working Day,Weekday,Temperature,Station ID,Station Location,User ID,User Age,User Gender,Trip Duration,Trip Start Time,Trip End Time,Season,Weather Conditions,Rider Type,Bike Type
2023-04-29,12:00,2023,April,12,Yes,No,Saturday,28.1,ST008,Shamshabad,U6284,21,Female,51,12:00,12:51,Summer,Sunny,Subscriber,Premium Bike
2023-04-29,13:00,2023,April,13,Yes,No,Saturday,36.8,ST004,Madhapur,U6285,57,Female,18,13:00,13:18,Summer,Sunny,Subscriber,Standard Bike
2023-04-29,14:00,2023,April,14,Yes,No,Saturday,27.4,ST002,Gachibowli,U6286,34,Male,18,14:00,14:18,Summer,Sunny,Casual,Electric Bike
2023-04-29,15:00,2023,April,15,Yes,No,Saturday,26.8,ST002,Gachibowli,U6287,31,Male,29,15:00,15:29,Summer,Sunny,Casual,Standard Bike
2023-04-29,16:00,2023,April,16,Yes,No,Saturday,26.9,ST005,Begumpet,U6288,37,Female,30,16:00,16:30,Summer,Sunny,Subscriber,Standard Bike
2023-04-29,17:00,2023,April,17,Yes,No,Saturday,23.7,ST004,Madhapur,U6289,38,Male,42,17:00,17:42,Summer,Sunny,Subscriber,Premium Bike
2023-04-29,18:00,2023,April,18,Yes,No,Saturday,39.1,ST005,Begumpet,U6290,34,Male,57,18:00,18:57,Summer,Sunny,Subscriber,Standard Bike
2023-04-29,19:00,2023,April,19,Yes,No,Saturday,26.7,ST010,Secunderabad,U6291,46,Female,38,19:00,19:38,Summer,Sunny,Casual,Premium Bike
2023-04-29,20:00,2023,April,20,Yes,No,Saturday,24.0,ST004,Madhapur,U6292,38,Female,31,20:00,20:31,Summer,Sunny,Casual,Premium Bike
2023-04-30,08:00,2023,April,8,Yes,No,Sunday,36.6,ST006,Hitech City,U6293,39,Male,54,08:00,08:54,Summer,Sunny,Subscriber,Electric Bike
2023-04-30,09:00,2023,April,9,Yes,No,Sunday,32.5,ST008,Shamshabad,U6294,24,Female,10,09:00,09:10,Summer,Sunny,Casual,Standard Bike
2023-04-30,10:00,2023,April,10,Yes,No,Sunday,35.8,ST006,Hitech City,U6295,56,Female,49,10:00,10:49,Summer,Sunny,Subscriber,Standard Bike
2023-04-30,11:00,2023,April,11,Yes,No,Sunday,24.6,ST010,Secunderabad,U6296,26,Male,42,11:00,11:42,Summer,Sunny,Casual,Standard Bike
2023-04-30,12:00,2023,April,12,Yes,No,Sunday,23.4,ST002,Gachibowli,U6297,27,Female,49,12:00,12:49,Summer,Sunny,Subscriber,Electric Bike
2023-04-30,13:00,2023,April,13,Yes,No,Sunday,30.6,ST006,Hitech City,U6298,37,Male,46,13:00,13:46,Summer,Sunny,Casual,Standard Bike
2023-04-30,14:00,2023,April,14,Yes,No,Sunday,34.2,ST001,Banjara Hills,U6299,57,Male,44,14:00,14:44,Summer,Sunny,Casual,Electric Bike
2023-04-30,15:00,2023,April,15,Yes,No,Sunday,21.5,ST003,Jubilee Hills,U6300,57,Female,19,15:00,15:19,Summer,Sunny,Casual,Electric Bike
2023-04-30,16:00,2023,April,16,Yes,No,Sunday,24.1,ST004,Madhapur,U6301,28,Female,54,16:00,16:54,Summer,Sunny,Casual,Standard Bike
2023-04-30,17:00,2023,April,17,Yes,No,Sunday,31.8,ST004,Madhapur,U6302,19,Female,10,17:00,17:10,Summer,Sunny,Subscriber,Standard Bike
2023-04-30,18:00,2023,April,18,Yes,No,Sunday,35.0,ST010,Secunderabad,U6303,55,Female,24,18:00,18:24,Summer,Sunny,Casual,Standard Bike
2023-04-30,19:00,2023,April,19,Yes,No,Sunday,39.6,ST006,Hitech City,U6304,18,Female,57,19:00,19:57,Summer,Sunny,Subscriber,Premium Bike
2023-04-30,20:00,2023,April,20,Yes,No,Sunday,33.3,ST003,Jubilee Hills,U6305,60,Female,12,20:00,20:12,Summer,Sunny,Subscriber,Premium Bike
2023-05-01,08:00,2023,May,8,No,Yes,Monday,33.1,ST002,Gachibowli,U6306,50,Male,24,08:00,08:24,Summer,Sunny,Subscriber,Standard Bike
2023-05-01,09:00,2023,May,9,No,Yes,Monday,22.3,ST009,Kukatpally,U6307,29,Female,20,09:00,09:20,Summer,Sunny,Casual,Standard Bike
2023-05-01,10:00,2023,May,10,No,Yes,Monday,25.3,ST010,Secunderabad,U6308,46,Male,43,10:00,10:43,Summer,Sunny,Casual,Standard Bike
2023-05-01,11:00,2023,May,11,No,Yes,Monday,20.5,ST007,Kondapur,U6309,31,Female,46,11:00,11:46,Summer,Sunny,Casual,Standard Bike
2023-05-01,12:00,2023,May,12,No,Yes,Monday,30.5,ST002,Gachibowli,U6310,61,Male,19,12:00,12:19,Summer,Sunny,Subscriber,Standard Bike
2023-05-01,13:00,2023,May,13,No,Yes,Monday,36.6,ST010,Secunderabad,U6311,25,Male,11,13:00,13:11,Summer,Sunny,Casual,Standard Bike
2023-05-01,14:00,2023,May,14,No,Yes,Monday,35.0,ST007,Kondapur,U6312,62,Female,23,14:00,14:23,Summer,Sunny,Subscriber,Standard Bike
2023-05-01,15:00,2023,May,15,No,Yes,Monday,38.9,ST007,Kondapur,U6313,36,Female,26,15:00,15:26,Summer,Sunny,Subscriber,Electric Bike
2023-05-01,16:00,2023,May,16,No,Yes,Monday,31.4,ST002,Gachibowli,U6314,20,Female,43,16:00,16:43,Summer,Sunny,Subscriber,Premium Bike
2023-05-01,17:00,2023,May,17,No,Yes,Monday,37.1,ST001,Banjara Hills,U6315,20,Male,52,17:00,17:52,Summer,Sunny,Subscriber,Premium Bike
2023-05-01,18:00,2023,May,18,No,Yes,Monday,20.0,ST007,Kondapur,U6316,44,Male,19,18:00,18:19,Summer,Sunny,Subscriber,Premium Bike
2023-05-01,19:00,2023,May,19,No,Yes,Monday,32.0,ST002,Gachibowli,U6317,56,Female,59,19:00,19:59,Summer,Sunny,Casual,Premium Bike
2023-05-01,20:00,2023,May,20,No,Yes,Monday,24.4,ST005,Begumpet,U6318,40,Female,58,20:00,20:58,Summer,Sunny,Casual,Premium Bike
2023-05-02,08:00,2023,May,8,No,Yes,Tuesday,37.6,ST005,Begumpet,U6319,30,Male,36,08:00,08:36,Summer,Sunny,Subscriber,Electric Bike
2023-05-02,09:00,2023,May,9,No,Yes,Tuesday,36.3,ST002,Gachibowli,U6320,30,Female,16,09:00,09:16,Summer,Sunny,Casual,Premium Bike
2023-05-02,10:00,2023,May,10,No,Yes,Tuesday,27.9,ST010,Secunderabad,U6321,55,Female,14,10:00,10:14,Summer,Sunny,Subscriber,Premium Bike
2023-05-02,11:00,2023,May,11,No,Yes,Tuesday,29.2,ST003,Jubilee Hills,U6322,57,Male,24,11:00,11:24,Summer,Sunny,Subscriber,Premium Bike
2023-05-02,12:00,2023,May,12,No,Yes,Tuesday,20.5,ST006,Hitech City,U6323,35,Male,36,12:00,12:36,Summer,Sunny,Casual,Electric Bike
2023-05-02,13:00,2023,May,13,No,Yes,Tuesday,28.3,ST001,Banjara Hills,U6324,40,Female,18,13:00,13:18,Summer,Sunny,Casual,Standard Bike
2023-05-02,14:00,2023,May,14,No,Yes,Tuesday,37.9,ST003,Jubilee Hills,U6325,48,Male,28,14:00,14:28,Summer,Sunny,Subscriber,Premium Bike
2023-05-02,15:00,2023,May,15,No,Yes,Tuesday,31.0,ST002,Gachibowli,U6326,48,Male,38,15:00,15:38,Summer,Sunny,Casual,Electric Bike
2023-05-02,16:00,2023,May,16,No,Yes,Tuesday,22.3,ST007,Kondapur,U6327,36,Male,14,16:00,16:14,Summer,Sunny,Casual,Standard Bike
2023-05-02,17:00,2023,May,17,No,Yes,Tuesday,31.6,ST010,Secunderabad,U6328,21,Female,39,17:00,17:39,Summer,Sunny,Subscriber,Premium Bike
2023-05-02,18:00,2023,May,18,No,Yes,Tuesday,24.4,ST010,Secunderabad,U6329,33,Male,46,18:00,18:46,Summer,Sunny,Casual,Premium Bike
2023-05-02,19:00,2023,May,19,No,Yes,Tuesday,33.8,ST008,Shamshabad,U6330,56,Female,11,19:00,19:11,Summer,Sunny,Subscriber,Electric Bike
2023-05-02,20:00,2023,May,20,No,Yes,Tuesday,25.2,ST006,Hitech City,U6331,34,Male,43,20:00,20:43,Summer,Sunny,Casual,Electric Bike
2023-05-03,08:00,2023,May,8,No,Yes,Wednesday,35.9,ST002,Gachibowli,U6332,53,Male,16,08:00,08:16,Summer,Sunny,Subscriber,Electric Bike
2023-05-03,09:00,2023,May,9,No,Yes,Wednesday,39.7,ST010,Secunderabad,U6333,30,Male,23,09:00,09:23,Summer,Sunny,Casual,Premium Bike
2023-05-03,10:00,2023,May,10,No,Yes,Wednesday,38.5,ST009,Kukatpally,U6334,55,Male,60,10:00,11:00,Summer,Sunny,Subscriber,Standard Bike
2023-05-03,11:00,2023,May,11,No,Yes,Wednesday,39.9,ST001,Banjara Hills,U6335,55,Male,46,11:00,11:46,Summer,Sunny,Subscriber,Standard Bike
2023-05-03,12:00,2023,May,12,No,Yes,Wednesday,26.4,ST006,Hitech City,U6336,28,Female,32,12:00,12:32,Summer,Sunny,Subscriber,Standard Bike
2023-05-03,13:00,2023,May,13,No,Yes,Wednesday,27.5,ST005,Begumpet,U6337,46,Male,42,13:00,13:42,Summer,Sunny,Subscriber,Premium Bike
2023-05-03,14:00,2023,May,14,No,Yes,Wednesday,32.0,ST001,Banjara Hills,U6338,41,Male,20,14:00,14:20,Summer,Sunny,Subscriber,Standard Bike
2023-05-03,15:00,2023,May,15,No,Yes,Wednesday,37.8,ST009,Kukatpally,U6339,20,Male,54,15:00,15:54,Summer,Sunny,Casual,Premium Bike
2023-05-03,16:00,2023,May,16,No,Yes,Wednesday,24.7,ST005,Begumpet,U6340,21,Male,14,16:00,16:14,Summer,Sunny,Casual,Premium Bike
2023-05-03,17:00,2023,May,17,No,Yes,Wednesday,20.4,ST006,Hitech City,U6341,46,Male,28,17:00,17:28,Summer,Sunny,Subscriber,Electric Bike
2023-05-03,18:00,2023,May,18,No,Yes,Wednesday,22.2,ST009,Kukatpally,U6342,64,Male,40,18:00,18:40,Summer,Sunny,Subscriber,Premium Bike
2023-05-03,19:00,2023,May,19,No,Yes,Wednesday,25.3,ST006,Hitech City,U6343,35,Male,32,19:00,19:32,Summer,Sunny,Casual,Standard Bike
2023-05-03,20:00,2023,May,20,No,Yes,Wednesday,22.3,ST004,Madhapur,U6344,19,Male,53,20:00,20:53,Summer,Sunny,Casual,Premium Bike
2023-05-04,08:00,2023,May,8,No,Yes,Thursday,35.9,ST004,Madhapur,U6345,37,Male,42,08:00,08:42,Summer,Hot,Subscriber,Electric Bike
2023-05-04,09:00,2023,May,9,No,Yes,Thursday,32.4,ST008,Shamshabad,U6346,34,Female,11,09:00,09:11,Summer,Hot,Casual,Standard Bike
2023-05-04,10:00,2023,May,10,No,Yes,Thursday,30.7,ST002,Gachibowli,U6347,32,Female,19,10:00,10:19,Summer,Hot,Casual,Standard Bike
2023-05-04,11:00,2023,May,11,No,Yes,Thursday,27.5,ST006,Hitech City,U6348,59,Male,28,11:00,11:28,Summer,Hot,Casual,Standard Bike
2023-05-04,12:00,2023,May,12,No,Yes,Thursday,30.1,ST005,Begumpet,U6349,29,Female,30,12:00,12:30,Summer,Hot,Casual,Premium Bike
2023-05-04,13:00,2023,May,13,No,Yes,Thursday,26.9,ST002,Gachibowli,U6350,45,Male,43,13:00,13:43,Summer,Hot,Subscriber,Premium Bike
2023-05-04,14:00,2023,May,14,No,Yes,Thursday,39.4,ST003,Jubilee Hills,U6351,54,Female,15,14:00,14:15,Summer,Hot,Casual,Premium Bike
2023-05-04,15:00,2023,May,15,No,Yes,Thursday,23.5,ST010,Secunderabad,U6352,47,Female,32,15:00,15:32,Summer,Hot,Casual,Standard Bike
2023-05-04,16:00,2023,May,16,No,Yes,Thursday,27.7,ST010,Secunderabad,U6353,49,Female,22,16:00,16:22,Summer,Hot,Casual,Electric Bike
2023-05-04,17:00,2023,May,17,No,Yes,Thursday,22.3,ST004,Madhapur,U6354,28,Female,10,17:00,17:10,Summer,Hot,Subscriber,Premium Bike
2023-05-04,18:00,2023,May,18,No,Yes,Thursday,38.2,ST007,Kondapur,U6355,61,Female,37,18:00,18:37,Summer,Hot,Subscriber,Electric Bike
2023-05-04,19:00,2023,May,19,No,Yes,Thursday,30.3,ST004,Madhapur,U6356,52,Female,55,19:00,19:55,Summer,Hot,Casual,Premium Bike
2023-05-04,20:00,2023,May,20,No,Yes,Thursday,28.5,ST003,Jubilee Hills,U6357,55,Female,33,20:00,20:33,Summer,Hot,Casual,Standard Bike
2023-05-05,08:00,2023,May,8,No,Yes,Friday,31.7,ST003,Jubilee Hills,U6358,25,Female,40,08:00,08:40,Summer,Sunny,Casual,Electric Bike
2023-05-05,09:00,2023,May,9,No,Yes,Friday,20.9,ST008,Shamshabad,U6359,58,Male,13,09:00,09:13,Summer,Sunny,Casual,Standard Bike
2023-05-05,10:00,2023,May,10,No,Yes,Friday,29.4,ST007,Kondapur,U6360,43,Female,11,10:00,10:11,Summer,Sunny,Casual,Premium Bike
2023-05-05,11:00,2023,May,11,No,Yes,Friday,31.0,ST003,Jubilee Hills,U6361,50,Female,35,11:00,11:35,Summer,Sunny,Casual,Premium Bike
2023-05-05,12:00,2023,May,12,No,Yes,Friday,28.2,ST009,Kukatpally,U6362,40,Female,10,12:00,12:10,Summer,Sunny,Casual,Premium Bike
2023-05-05,13:00,2023,May,13,No,Yes,Friday,36.3,ST002,Gachibowli,U6363,59,Female,39,13:00,13:39,Summer,Sunny,Subscriber,Premium Bike
2023-05-05,14:00,2023,May,14,No,Yes,Friday,27.8,ST004,Madhapur,U6364,52,Male,43,14:00,14:43,Summer,Sunny,Casual,Electric Bike
2023-05-05,15:00,2023,May,15,No,Yes,Friday,23.8,ST002,Gachibowli,U6365,40,Female,48,15:00,15:48,Summer,Sunny,Subscriber,Premium Bike
2023-05-05,16:00,2023,May,16,No,Yes,Friday,31.4,ST005,Begumpet,U6366,41,Female,49,16:00,16:49,Summer,Sunny,Casual,Standard Bike
2023-05-05,17:00,2023,May,17,No,Yes,Friday,24.5,ST006,Hitech City,U6367,65,Female,12,17:00,17:12,Summer,Sunny,Subscriber,Standard Bike
2023-05-05,18:00,2023,May,18,No,Yes,Friday,24.7,ST002,Gachibowli,U6368,30,Female,37,18:00,18:37,Summer,Sunny,Casual,Electric Bike
2023-05-05,19:00,2023,May,19,No,Yes,Friday,30.6,ST005,Begumpet,U6369,47,Male,37,19:00,19:37,Summer,Sunny,Subscriber,Premium Bike
2023-05-05,20:00,2023,May,20,No,Yes,Friday,21.9,ST006,Hitech City,U6370,18,Male,10,20:00,20:10,Summer,Sunny,Subscriber,Standard Bike
2023-05-06,08:00,2023,May,8,Yes,No,Saturday,21.2,ST010,Secunderabad,U6371,31,Female,11,08:00,08:11,Summer,Sunny,Subscriber,Electric Bike
2023-05-06,09:00,2023,May,9,Yes,No,Saturday,24.7,ST007,Kondapur,U6372,64,Male,46,09:00,09:46,Summer,Sunny,Subscriber,Electric Bike
2023-05-06,10:00,2023,May,10,Yes,No,Saturday,34.5,ST002,Gachibowli,U6373,48,Female,12,10:00,10:12,Summer,Sunny,Casual,Electric Bike
2023-05-06,11:00,2023,May,11,Yes,No,Saturday,32.0,ST010,Secunderabad,U6374,33,Female,29,11:00,11:29,Summer,Sunny,Casual,Premium Bike
2023-05-06,12:00,2023,May,12,Yes,No,Saturday,38.5,ST004,Madhapur,U6375,43,Male,20,12:00,12:20,Summer,Sunny,Subscriber,Electric Bike
2023-05-06,13:00,2023,May,13,Yes,No,Saturday,24.2,ST003,Jubilee Hills,U6376,44,Male,16,13:00,13:16,Summer,Sunny,Casual,Standard Bike
2023-05-06,14:00,2023,May,14,Yes,No,Saturday,25.1,ST003,Jubilee Hills,U6377,46,Female,45,14:00,14:45,Summer,Sunny,Subscriber,Premium Bike
2023-05-06,15:00,2023,May,15,Yes,No,Saturday,20.3,ST009,Kukatpally,U6378,59,Female,14,15:00,15:14,Summer,Sunny,Subscriber,Electric Bike
2023-05-06,16:00,2023,May,16,Yes,No,Saturday,29.1,ST006,Hitech City,U6379,53,Male,37,16:00,16:37,Summer,Sunny,Subscriber,Premium Bike
2023-05-06,17:00,2023,May,17,Yes,No,Saturday,26.6,ST010,Secunderabad,U6380,48,Female,16,17:00,17:16,Summer,Sunny,Casual,Standard Bike
2023-05-06,18:00,2023,May,18,Yes,No,Saturday,28.8,ST002,Gachibowli,U6381,53,Female,47,18:00,18:47,Summer,Sunny,Casual,Electric Bike
2023-05-06,19:00,2023,May,19,Yes,No,Saturday,38.6,ST004,Madhapur,U6382,50,Male,58,19:00,19:58,Summer,Sunny,Casual,Standard Bike
2023-05-06,20:00,2023,May,20,Yes,No,Saturday,36.1,ST009,Kukatpally,U6383,64,Male,49,20:00,20:49,Summer,Sunny,Casual,Electric Bike
2023-05-07,08:00,2023,May,8,Yes,No,Sunday,26.2,ST007,Kondapur,U6384,59,Female,34,08:00,08:34,Summer,Sunny,Subscriber,Premium Bike
2023-05-07,09:00,2023,May,9,Yes,No,Sunday,35.6,ST007,Kondapur,U6385,42,Female,55,09:00,09:55,Summer,Sunny,Subscriber,Premium Bike
2023-05-07,10:00,2023,May,10,Yes,No,Sunday,22.2,ST002,Gachibowli,U6386,27,Male,42,10:00,10:42,Summer,Sunny,Casual,Premium Bike
2023-05-07,11:00,2023,May,11,Yes,No,Sunday,24.0,ST003,Jubilee Hills,U6387,31,Female,45,11:00,11:45,Summer,Sunny,Subscriber,Premium Bike
2023-05-07,12:00,2023,May,12,Yes,No,Sunday,21.4,ST010,Secunderabad,U6388,22,Female,31,12:00,12:31,Summer,Sunny,Casual,Standard Bike
2023-05-07,13:00,2023,May,13,Yes,No,Sunday,23.1,ST010,Secunderabad,U6389,29,Male,55,13:00,13:55,Summer,Sunny,Casual,Electric Bike
2023-05-07,14:00,2023,May,14,Yes,No,Sunday,25.2,ST009,Kukatpally,U6390,28,Female,60,14:00,15:00,Summer,Sunny,Casual,Standard Bike
2023-05-07,15:00,2023,May,15,Yes,No,Sunday,37.2,ST001,Banjara Hills,U6391,34,Male,25,15:00,15:25,Summer,Sunny,Casual,Premium Bike
2023-05-07,16:00,2023,May,16,Yes,No,Sunday,37.5,ST005,Begumpet,U6392,27,Female,23,16:00,16:23,Summer,Sunny,Casual,Premium Bike
2023-05-07,17:00,2023,May,17,Yes,No,Sunday,27.0,ST008,Shamshabad,U6393,60,Female,49,17:00,17:49,Summer,Sunny,Casual,Standard Bike
2023-05-07,18:00,2023,May,18,Yes,No,Sunday,26.5,ST008,Shamshabad,U6394,21,Female,42,18:00,18:42,Summer,Sunny,Casual,Premium Bike
2023-05-07,19:00,2023,May,19,Yes,No,Sunday,22.3,ST004,Madhapur,U6395,24,Male,24,19:00,19:24,Summer,Sunny,Subscriber,Premium Bike
2023-05-07,20:00,2023,May,20,Yes,No,Sunday,25.5,ST005,Begumpet,U6396,33,Male,49,20:00,20:49,Summer,Sunny,Subscriber,Premium Bike
2023-05-08,08:00,2023,May,8,No,Yes,Monday,37.9,ST004,Madhapur,U6397,44,Male,20,08:00,08:20,Summer,Hot,Subscriber,Premium Bike
2023-05-08,09:00,2023,May,9,No,Yes,Monday,23.0,ST004,Madhapur,U6398,37,Female,13,09:00,09:13,Summer,Hot,Casual,Standard Bike
2023-05-08,10:00,2023,May,10,No,Yes,Monday,32.7,ST008,Shamshabad,U6399,18,Male,60,10:00,11:00,Summer,Hot,Casual,Premium Bike
2023-05-08,11:00,2023,May,11,No,Yes,Monday,28.4,ST001,Banjara Hills,U6400,25,Male,42,11:00,11:42,Summer,Hot,Casual,Electric Bike
2023-05-08,12:00,2023,May,12,No,Yes,Monday,24.0,ST008,Shamshabad,U6401,31,Male,19,12:00,12:19,Summer,Hot,Subscriber,Standard Bike
2023-05-08,13:00,2023,May,13,No,Yes,Monday,29.2,ST004,Madhapur,U6402,60,Female,23,13:00,13:23,Summer,Hot,Subscriber,Premium Bike
2023-05-08,14:00,2023,May,14,No,Yes,Monday,23.0,ST006,Hitech City,U6403,37,Male,44,14:00,14:44,Summer,Hot,Subscriber,Electric Bike
2023-05-08,15:00,2023,May,15,No,Yes,Monday,39.5,ST005,Begumpet,U6404,38,Male,27,15:00,15:27,Summer,Hot,Casual,Premium Bike
2023-05-08,16:00,2023,May,16,No,Yes,Monday,39.8,ST008,Shamshabad,U6405,22,Female,12,16:00,16:12,Summer,Hot,Casual,Premium Bike
2023-05-08,17:00,2023,May,17,No,Yes,Monday,33.1,ST002,Gachibowli,U6406,51,Male,31,17:00,17:31,Summer,Hot,Subscriber,Standard Bike
2023-05-08,18:00,2023,May,18,No,Yes,Monday,35.7,ST006,Hitech City,U6407,28,Male,41,18:00,18:41,Summer,Hot,Casual,Premium Bike
2023-05-08,19:00,2023,May,19,No,Yes,Monday,22.4,ST004,Madhapur,U6408,40,Female,19,19:00,19:19,Summer,Hot,Subscriber,Electric Bike
2023-05-08,20:00,2023,May,20,No,Yes,Monday,29.8,ST008,Shamshabad,U6409,44,Female,34,20:00,20:34,Summer,Hot,Subscriber,Standard Bike
2023-05-09,08:00,2023,May,8,No,Yes,Tuesday,24.9,ST002,Gachibowli,U6410,47,Male,60,08:00,09:00,Summer,Sunny,Casual,Premium Bike
2023-05-09,09:00,2023,May,9,No,Yes,Tuesday,32.1,ST005,Begumpet,U6411,22,Female,19,09:00,09:19,Summer,Sunny,Casual,Standard Bike
2023-05-09,10:00,2023,May,10,No,Yes,Tuesday,21.3,ST008,Shamshabad,U6412,22,Male,55,10:00,10:55,Summer,Sunny,Casual,Electric Bike
2023-05-09,11:00,2023,May,11,No,Yes,Tuesday,28.4,ST007,Kondapur,U6413,21,Male,23,11:00,11:23,Summer,Sunny,Subscriber,Electric Bike
2023-05-09,12:00,2023,May,12,No,Yes,Tuesday,30.3,ST009,Kukatpally,U6414,23,Female,35,12:00,12:35,Summer,Sunny,Subscriber,Electric Bike
2023-05-09,13:00,2023,May,13,No,Yes,Tuesday,26.5,ST010,Secunderabad,U6415,34,Female,23,13:00,13:23,Summer,Sunny,Subscriber,Electric Bike
2023-05-09,14:00,2023,May,14,No,Yes,Tuesday,38.5,ST002,Gachibowli,U6416,54,Male,16,14:00,14:16,Summer,Sunny,Casual,Standard Bike
2023-05-09,15:00,2023,May,15,No,Yes,Tuesday,23.7,ST001,Banjara Hills,U6417,56,Female,30,15:00,15:30,Summer,Sunny,Casual,Premium Bike
2023-05-09,16:00,2023,May,16,No,Yes,Tuesday,37.1,ST005,Begumpet,U6418,24,Male,15,16:00,16:15,Summer,Sunny,Casual,Standard Bike
2023-05-09,17:00,2023,May,17,No,Yes,Tuesday,27.5,ST010,Secunderabad,U6419,63,Male,24,17:00,17:24,Summer,Sunny,Subscriber,Premium Bike
2023-05-09,18:00,2023,May,18,No,Yes,Tuesday,25.1,ST005,Begumpet,U6420,42,Male,21,18:00,18:21,Summer,Sunny,Subscriber,Standard Bike
2023-05-09,19:00,2023,May,19,No,Yes,Tuesday,22.6,ST010,Secunderabad,U6421,19,Female,18,19:00,19:18,Summer,Sunny,Casual,Premium Bike
2023-05-09,20:00,2023,May,20,No,Yes,Tuesday,30.0,ST009,Kukatpally,U6422,47,Male,10,20:00,20:10,Summer,Sunny,Subscriber,Electric Bike
2023-05-10,08:00,2023,May,8,No,Yes,Wednesday,33.7,ST007,Kondapur,U6423,25,Female,44,08:00,08:44,Summer,Hot,Subscriber,Electric Bike
2023-05-10,09:00,2023,May,9,No,Yes,Wednesday,22.9,ST009,Kukatpally,U6424,22,Female,52,09:00,09:52,Summer,Hot,Subscriber,Electric Bike
2023-05-10,10:00,2023,May,10,No,Yes,Wednesday,26.2,ST008,Shamshabad,U6425,25,Male,23,10:00,10:23,Summer,Hot,Subscriber,Premium Bike
2023-05-10,11:00,2023,May,11,No,Yes,Wednesday,27.3,ST008,Shamshabad,U6426,41,Male,55,11:00,11:55,Summer,Hot,Casual,Standard Bike
2023-05-10,12:00,2023,May,12,No,Yes,Wednesday,26.0,ST006,Hitech City,U6427,44,Female,48,12:00,12:48,Summer,Hot,Subscriber,Standard Bike
2023-05-10,13:00,2023,May,13,No,Yes,Wednesday,35.9,ST010,Secunderabad,U6428,21,Male,48,13:00,13:48,Summer,Hot,Casual,Premium Bike
2023-05-10,14:00,2023,May,14,No,Yes,Wednesday,29.9,ST010,Secunderabad,U6429,53,Female,46,14:00,14:46,Summer,Hot,Subscriber,Premium Bike
2023-05-10,15:00,2023,May,15,No,Yes,Wednesday,23.9,ST003,Jubilee Hills,U6430,58,Male,23,15:00,15:23,Summer,Hot,Casual,Premium Bike
2023-05-10,16:00,2023,May,16,No,Yes,Wednesday,37.0,ST001,Banjara Hills,U6431,61,Male,16,16:00,16:16,Summer,Hot,Casual,Premium Bike
2023-05-10,17:00,2023,May,17,No,Yes,Wednesday,23.3,ST007,Kondapur,U6432,50,Female,31,17:00,17:31,Summer,Hot,Subscriber,Electric Bike
2023-05-10,18:00,2023,May,18,No,Yes,Wednesday,32.3,ST009,Kukatpally,U6433,31,Male,20,18:00,18:20,Summer,Hot,Subscriber,Standard Bike
2023-05-10,19:00,2023,May,19,No,Yes,Wednesday,25.5,ST002,Gachibowli,U6434,52,Male,29,19:00,19:29,Summer,Hot,Casual,Premium Bike
2023-05-10,20:00,2023,May,20,No,Yes,Wednesday,31.4,ST007,Kondapur,U6435,25,Female,17,20:00,20:17,Summer,Hot,Casual,Standard Bike
2023-05-11,08:00,2023,May,8,No,Yes,Thursday,38.7,ST002,Gachibowli,U6436,56,Female,38,08:00,08:38,Summer,Hot,Casual,Electric Bike
2023-05-11,09:00,2023,May,9,No,Yes,Thursday,23.4,ST007,Kondapur,U6437,37,Male,32,09:00,09:32,Summer,Hot,Casual,Electric Bike
2023-05-11,10:00,2023,May,10,No,Yes,Thursday,29.9,ST003,Jubilee Hills,U6438,18,Male,33,10:00,10:33,Summer,Hot,Subscriber,Standard Bike
2023-05-11,11:00,2023,May,11,No,Yes,Thursday,27.9,ST005,Begumpet,U6439,54,Female,58,11:00,11:58,Summer,Hot,Subscriber,Premium Bike
2023-05-11,12:00,2023,May,12,No,Yes,Thursday,36.4,ST009,Kukatpally,U6440,22,Male,52,12:00,12:52,Summer,Hot,Casual,Electric Bike
2023-05-11,13:00,2023,May,13,No,Yes,Thursday,25.8,ST006,Hitech City,U6441,35,Male,22,13:00,13:22,Summer,Hot,Subscriber,Premium Bike
2023-05-11,14:00,2023,May,14,No,Yes,Thursday,28.4,ST006,Hitech City,U6442,30,Female,34,14:00,14:34,Summer,Hot,Subscriber,Standard Bike
2023-05-11,15:00,2023,May,15,No,Yes,Thursday,29.8,ST004,Madhapur,U6443,40,Male,10,15:00,15:10,Summer,Hot,Casual,Premium Bike
2023-05-11,16:00,2023,May,16,No,Yes,Thursday,25.9,ST006,Hitech City,U6444,23,Female,11,16:00,16:11,Summer,Hot,Casual,Premium Bike
2023-05-11,17:00,2023,May,17,No,Yes,Thursday,29.2,ST008,Shamshabad,U6445,42,Male,47,17:00,17:47,Summer,Hot,Casual,Standard Bike
2023-05-11,18:00,2023,May,18,No,Yes,Thursday,34.5,ST006,Hitech City,U6446,62,Male,18,18:00,18:18,Summer,Hot,Casual,Standard Bike
2023-05-11,19:00,2023,May,19,No,Yes,Thursday,25.4,ST005,Begumpet,U6447,53,Female,49,19:00,19:49,Summer,Hot,Casual,Premium Bike
2023-05-11,20:00,2023,May,20,No,Yes,Thursday,32.2,ST003,Jubilee Hills,U6448,64,Male,36,20:00,20:36,Summer,Hot,Subscriber,Electric Bike
2023-05-12,08:00,2023,May,8,No,Yes,Friday,20.6,ST006,Hitech City,U6449,48,Male,46,08:00,08:46,Summer,Hot,Subscriber,Premium Bike
